Arrival Time, Inter Arrival Time
578.559623,1.008241
579.696620,1.136997
580.353507,0.656887
580.585535,0.232027
581.307605,0.722071
582.211915,0.904309
582.386853,0.174938
583.194743,0.807890
583.244109,0.049366
584.726531,1.482422
584.933456,0.206925
585.231031,0.297575
585.272645,0.041614
585.284056,0.011411
585.286357,0.002301
586.400556,1.114199
586.748049,0.347492
587.321367,0.573318
587.556589,0.235223
588.030192,0.473603
588.525702,0.495510
588.582581,0.056879
589.340571,0.757990
589.860173,0.519602
590.347817,0.487644
591.686114,1.338297
591.886095,0.199981
592.432862,0.546767
592.602550,0.169688
592.985657,0.383107
593.103541,0.117884
593.306257,0.202716
593.942909,0.636652
594.564459,0.621550
594.679686,0.115227
595.695444,1.015759
595.748073,0.052629
595.982234,0.234161
596.615157,0.632924
596.778515,0.163358
597.449500,0.670985
597.616270,0.166770
597.735843,0.119573
597.937582,0.201739
597.963698,0.026117
598.355423,0.391724
598.576088,0.220666
598.728851,0.152763
599.948779,1.219928
601.092371,1.143592
602.203290,1.110919
603.859898,1.656608
604.451025,0.591127
604.470174,0.019149
605.258145,0.787970
605.736095,0.477951
606.154809,0.418714
606.494098,0.339289
606.566830,0.072733
607.855585,1.288755
607.899886,0.044301
608.840130,0.940244
608.919044,0.078914
609.921789,1.002745
610.426438,0.504649
610.787785,0.361348
611.867645,1.079859
611.911386,0.043741
612.001375,0.089990
612.711065,0.709690
613.281459,0.570394
613.456263,0.174804
615.341106,1.884842
615.610927,0.269821
615.851754,0.240827
616.112719,0.260965
616.180137,0.067418
616.297793,0.117656
616.847051,0.549258
617.075668,0.228617
617.852658,0.776990
618.019303,0.166645
618.072826,0.053523
618.161440,0.088614
618.450684,0.289244
619.834937,1.384253
620.171184,0.336247
620.293137,0.121954
620.657641,0.364503
620.862566,0.204925
621.062089,0.199523
621.202505,0.140416
621.605363,0.402858
621.653687,0.048324
622.180964,0.527277
622.375347,0.194383
622.610843,0.235496
622.659517,0.048674
622.981388,0.321872
623.252698,0.271310
623.530421,0.277723
623.616938,0.086517
624.196377,0.579439
625.506944,1.310567
626.029951,0.523007
626.241305,0.211354
626.559061,0.317756
626.934869,0.375808
627.915648,0.980779
628.560417,0.644769
630.261585,1.701168
630.839633,0.578048
631.393185,0.553552
633.713652,2.320467
634.937554,1.223903
634.994014,0.056460
635.655099,0.661085
636.378653,0.723554
638.476706,2.098053
638.531037,0.054331
638.550519,0.019482
639.460542,0.910023
640.678832,1.218290
640.779182,0.100350
641.079946,0.300765
641.579960,0.500014
641.866150,0.286190
642.328305,0.462154
642.362868,0.034563
642.753713,0.390845
643.220947,0.467234
644.397854,1.176907
645.704239,1.306386
646.555111,0.850872
646.977516,0.422405
647.427399,0.449883
647.503117,0.075718
648.225447,0.722330
649.454960,1.229513
649.552946,0.097987
649.932120,0.379174
650.552144,0.620024
650.819441,0.267297
651.775466,0.956024
651.874560,0.099095
653.033829,1.159269
654.115502,1.081673
655.141651,1.026148
655.271269,0.129619
655.296739,0.025470
656.059439,0.762700
656.262108,0.202670
656.555358,0.293250
656.901768,0.346410
657.203795,0.302027
657.899102,0.695307
659.400209,1.501107
660.574857,1.174647
661.771774,1.196917
661.885623,0.113850
663.626872,1.741249
664.972885,1.346013
665.195682,0.222797
665.402885,0.207203
667.518323,2.115439
668.796352,1.278028
668.855190,0.058839
670.173111,1.317921
671.440410,1.267299
671.781238,0.340827
673.004885,1.223647
673.658359,0.653474
674.048110,0.389751
674.981107,0.932997
675.407124,0.426017
676.033585,0.626461
676.637384,0.603799
677.167840,0.530456
677.668849,0.501009
678.815753,1.146904
679.203101,0.387347
679.638423,0.435322
680.294574,0.656151
680.306599,0.012026
681.580563,1.273964
683.409830,1.829267
683.450048,0.040218
684.391797,0.941750
685.248918,0.857121
685.538953,0.290035
686.417338,0.878384
687.448503,1.031166
688.060586,0.612083
688.882725,0.822139
688.905048,0.022323
689.121222,0.216174
689.934228,0.813006
691.226607,1.292379
692.533009,1.306403
693.913252,1.380243
694.010940,0.097688
695.964633,1.953693
696.920117,0.955484
697.369324,0.449208
697.488891,0.119566
699.442445,1.953554
699.461755,0.019309
700.054139,0.592384
700.107048,0.052909
701.178075,1.071027
701.350387,0.172312
701.426961,0.076573
701.791884,0.364924
701.831758,0.039874
702.446248,0.614489
703.503719,1.057471
703.813560,0.309842
704.257370,0.443809
705.329441,1.072071
705.547982,0.218541
705.748135,0.200153
707.303779,1.555644
707.373193,0.069414
707.473350,0.100157
708.796025,1.322675
708.877790,0.081765
709.083086,0.205297
709.405933,0.322847
709.870848,0.464915
710.790558,0.919709
710.932178,0.141620
711.282042,0.349864
711.413424,0.131382
712.060420,0.646996
712.145808,0.085388
712.463627,0.317819
713.091544,0.627917
714.310588,1.219044
714.586542,0.275953
714.805561,0.219019
715.521193,0.715633
715.741324,0.220131
717.493133,1.751809
717.548547,0.055414
717.715358,0.166810
717.786239,0.070881
718.461021,0.674782
718.554706,0.093685
719.199489,0.644783
719.372885,0.173396
720.759963,1.387078
720.786043,0.026080
720.986422,0.200379
721.299235,0.312813
723.121538,1.822304
724.198663,1.077124
726.130164,1.931502
726.320758,0.190593
727.586113,1.265356
727.962142,0.376029
728.450150,0.488007
728.571935,0.121786
729.240641,0.668706
729.904183,0.663542
731.402970,1.498786
731.733625,0.330655
731.767040,0.033415
732.257184,0.490144
732.959399,0.702215
733.486020,0.526620
733.762708,0.276688
734.255297,0.492589
734.313453,0.058156
734.329889,0.016436
734.914050,0.584161
735.383205,0.469155
735.593171,0.209966
736.354351,0.761180
737.117060,0.762709
737.403552,0.286492
737.931281,0.527729
738.734580,0.803299
739.006807,0.272227
739.508742,0.501935
740.212285,0.703542
740.622888,0.410603
741.490246,0.867359
741.656873,0.166626
743.301280,1.644408
743.971404,0.670123
743.976015,0.004611
744.031678,0.055662
744.759565,0.727887
744.975952,0.216387
745.072806,0.096854
745.581530,0.508724
745.615730,0.034200
746.176891,0.561161
746.518535,0.341644
746.624305,0.105769
747.003522,0.379218
747.990303,0.986781
748.453034,0.462731
749.032768,0.579734
749.358957,0.326189
749.360305,0.001348
749.718082,0.357778
749.838669,0.120586
750.704447,0.865778
751.353511,0.649064
751.534999,0.181488
751.651352,0.116353
752.187971,0.536619
753.049339,0.861368
753.115863,0.066525
753.706717,0.590853
753.762392,0.055675
754.221338,0.458946
754.383977,0.162639
754.651335,0.267358
754.898646,0.247311
754.950579,0.051933
755.195164,0.244585
755.835688,0.640524
756.779324,0.943636
756.880548,0.101224
758.368512,1.487964
758.505670,0.137158
759.697011,1.191342
760.836984,1.139973
761.025564,0.188580
761.747627,0.722064
761.955019,0.207392
762.400540,0.445521
763.389181,0.988641
763.389670,0.000488
764.280264,0.890595
764.467107,0.186843
764.893816,0.426709
765.042096,0.148279
765.219129,0.177033
765.532232,0.313103
765.535003,0.002771
765.697743,0.162740
765.723082,0.025339
766.664357,0.941275
766.846340,0.181983
766.891812,0.045472
767.957229,1.065417
768.319534,0.362305
768.583058,0.263523
768.843986,0.260929
769.057712,0.213726
769.857340,0.799628
770.103740,0.246399
772.184646,2.080906
772.238815,0.054170
772.899752,0.660937
773.148882,0.249130
773.412393,0.263511
774.569063,1.156669
774.705647,0.136585
775.565189,0.859541
776.259476,0.694287
777.294091,1.034615
777.580360,0.286269
778.496871,0.916511
779.248749,0.751879
779.333849,0.085099
779.989116,0.655267
780.416735,0.427619
781.445130,1.028394
781.464365,0.019235
782.247836,0.783471
782.424432,0.176596
782.811752,0.387320
783.363562,0.551810
783.670085,0.306523
783.996631,0.326546
784.159010,0.162378
785.418839,1.259830
786.415899,0.997060
786.596641,0.180742
786.747085,0.150444
787.648738,0.901653
787.681418,0.032680
788.068105,0.386687
788.619063,0.550958
788.659724,0.040661
788.721231,0.061507
789.726076,1.004844
791.607979,1.881903
791.675495,0.067516
791.890830,0.215335
792.553286,0.662456
792.572452,0.019166
794.584606,2.012154
796.161463,1.576857
796.230096,0.068633
796.339062,0.108966
797.014223,0.675161
798.295822,1.281600
799.506439,1.210617
799.548057,0.041618
800.600964,1.052907
802.144065,1.543101
803.030012,0.885946
803.102389,0.072377
803.710419,0.608030
803.781839,0.071420
806.047066,2.265227
806.756101,0.709035
807.960146,1.204046
808.388587,0.428440
809.555269,1.166682
809.911149,0.355880
810.110651,0.199502
810.377492,0.266841
810.807854,0.430362
810.813103,0.005249
811.444784,0.631681
811.892056,0.447272
812.351069,0.459013
812.680745,0.329676
812.707236,0.026491
814.126830,1.419594
815.355484,1.228654
815.467916,0.112432
815.552939,0.085023
816.010692,0.457753
817.525100,1.514408
817.804772,0.279672
818.508359,0.703587
818.655481,0.147122
819.157732,0.502251
820.919791,1.762059
820.967819,0.048028
822.850445,1.882627
823.270319,0.419873
824.349970,1.079651
825.662425,1.312455
828.437510,2.775085
828.977636,0.540126
829.075411,0.097775
829.423915,0.348505
830.111073,0.687158
830.678900,0.567827
830.948122,0.269222
831.659082,0.710959
831.773849,0.114767
831.973371,0.199522
832.171168,0.197797
833.969798,1.798630
835.145950,1.176152
835.877799,0.731849
836.286412,0.408613
836.509285,0.222873
837.276180,0.766895
838.654816,1.378636
838.889672,0.234856
839.154145,0.264472
839.192802,0.038657
839.195674,0.002872
839.715181,0.519507
839.932132,0.216951
842.135122,2.202990
842.558440,0.423319
842.700829,0.142388
842.725396,0.024568
843.269103,0.543707
843.775953,0.506850
844.461046,0.685093
848.307283,3.846237
850.980467,2.673184
852.448773,1.468306
854.459934,2.011161
855.156455,0.696521
857.014120,1.857664
857.750611,0.736492
858.568410,0.817799
859.883770,1.315359
860.875525,0.991755
861.040113,0.164589
861.526762,0.486649
861.957311,0.430549
862.476395,0.519084
864.331660,1.855265
864.912749,0.581089
866.125148,1.212399
866.836368,0.711220
867.283353,0.446985
867.310784,0.027431
867.831550,0.520766
868.296761,0.465211
868.314444,0.017683
869.140091,0.825647
869.270533,0.130442
869.298586,0.028052
869.608720,0.310134
869.663195,0.054475
869.840415,0.177221
869.979624,0.139208
870.032212,0.052589
870.074272,0.042059
870.119829,0.045557
871.114910,0.995081
871.648490,0.533580
872.018354,0.369864
872.086566,0.068211
874.355105,2.268540
874.413308,0.058203
875.695242,1.281934
876.376346,0.681104
877.181073,0.804727
878.111211,0.930138
878.407215,0.296004
878.841820,0.434604
880.713743,1.871923
880.768935,0.055192
882.180665,1.411730
883.447365,1.266700
883.487607,0.040243
883.603088,0.115481
883.999157,0.396068
884.183347,0.184190
884.640188,0.456841
885.257967,0.617779
885.582028,0.324061
885.904418,0.322390
886.202275,0.297857
886.455448,0.253173
887.289850,0.834402
887.498495,0.208646
888.063216,0.564721
889.153441,1.090225
889.343390,0.189948
891.811982,2.468592
892.303816,0.491835
893.540099,1.236283
895.456347,1.916248
895.578883,0.122536
896.036414,0.457531
896.899272,0.862858
897.053328,0.154056
897.232208,0.178880
897.665333,0.433125
897.963201,0.297868
898.000532,0.037331
899.128397,1.127866
899.341893,0.213495
0.298973,0.298973
0.900437,0.601463
1.208335,0.307899
1.272029,0.063694
1.343437,0.071408
2.049700,0.706262
2.703513,0.653813
3.597272,0.893759
4.866016,1.268744
5.316204,0.450188
5.381953,0.065749
5.464533,0.082580
6.148917,0.684385
6.521127,0.372210
6.685259,0.164132
6.833497,0.148238
7.834109,1.000612
7.856646,0.022537
7.899387,0.042741
8.345556,0.446169
8.375670,0.030114
9.000476,0.624806
9.497137,0.496661
10.254090,0.756953
10.572261,0.318171
13.165740,2.593479
13.215532,0.049792
13.319902,0.104370
14.436889,1.116987
14.918986,0.482097
16.046408,1.127421
16.992461,0.946053
17.795397,0.802936
18.149313,0.353916
18.175852,0.026539
18.577737,0.401885
19.518633,0.940896
19.654297,0.135664
19.769391,0.115095
20.267819,0.498427
20.965742,0.697924
21.026131,0.060388
21.648692,0.622561
21.827232,0.178540
22.146996,0.319764
22.329816,0.182820
22.499716,0.169900
22.892724,0.393008
23.791702,0.898978
24.588920,0.797218
24.629326,0.040406
25.148717,0.519391
25.152017,0.003300
25.394495,0.242478
25.657210,0.262714
25.815989,0.158780
26.115710,0.299721
26.556474,0.440764
27.085864,0.529390
27.111618,0.025754
27.497967,0.386349
28.062237,0.564270
28.589001,0.526764
28.694326,0.105325
28.920675,0.226349
29.679808,0.759133
29.971385,0.291577
30.550680,0.579295
32.819057,2.268378
32.844723,0.025665
34.369754,1.525032
34.585386,0.215631
34.661016,0.075631
34.753904,0.092888
34.983975,0.230070
35.416150,0.432176
35.790546,0.374396
35.966469,0.175923
35.973481,0.007012
36.576723,0.603242
36.941029,0.364306
37.361828,0.420799
37.664304,0.302475
39.125999,1.461696
39.714919,0.588920
40.302076,0.587157
40.432426,0.130350
41.366095,0.933669
41.369491,0.003396
41.408969,0.039478
41.762916,0.353948
42.525525,0.762609
42.635573,0.110048
42.744657,0.109083
42.761823,0.017166
43.962291,1.200468
44.376790,0.414499
44.691654,0.314864
44.744612,0.052958
45.658990,0.914378
46.225375,0.566386
46.590549,0.365174
47.041817,0.451268
47.049042,0.007224
47.510027,0.460985
47.623003,0.112976
48.067348,0.444346
48.334901,0.267553
48.871534,0.536633
49.317108,0.445574
49.460848,0.143739
49.567725,0.106877
49.637828,0.070103
50.474616,0.836788
51.617357,1.142741
52.213079,0.595722
52.445534,0.232455
54.025736,1.580202
54.902204,0.876468
55.056708,0.154504
55.180316,0.123608
55.517945,0.337629
55.866414,0.348470
56.112042,0.245627
56.417479,0.305437
56.876499,0.459020
57.417316,0.540817
57.802224,0.384907
58.034986,0.232762
58.131139,0.096153
58.928850,0.797711
59.008822,0.079971
60.272204,1.263382
60.312191,0.039987
60.651316,0.339125
60.796893,0.145577
60.936645,0.139753
60.999891,0.063245
61.038078,0.038188
61.188665,0.150587
61.209238,0.020572
61.433612,0.224374
61.709641,0.276029
62.162869,0.453228
62.177793,0.014924
62.413828,0.236035
63.708004,1.294177
64.410880,0.702876
64.717412,0.306531
64.774824,0.057413
65.182440,0.407616
65.198800,0.016360
67.965137,2.766337
69.058262,1.093125
70.027949,0.969687
70.776502,0.748553
70.840096,0.063594
71.902913,1.062817
73.598407,1.695493
73.838122,0.239715
75.084474,1.246353
75.866552,0.782077
76.359498,0.492946
76.488340,0.128842
76.814917,0.326576
77.710706,0.895790
77.990489,0.279783
78.149200,0.158711
78.230075,0.080875
78.371771,0.141696
80.078526,1.706755
80.734963,0.656437
81.095375,0.360412
82.150411,1.055036
84.296543,2.146132
84.420909,0.124366
84.798302,0.377393
85.287193,0.488891
85.354152,0.066959
85.439813,0.085661
85.500477,0.060664
86.389946,0.889469
86.589222,0.199276
86.977657,0.388436
87.007490,0.029832
87.124970,0.117481
87.146426,0.021456
87.261608,0.115182
88.154292,0.892684
88.269263,0.114971
88.595149,0.325886
89.071932,0.476783
89.259538,0.187606
89.565194,0.305656
89.795729,0.230535
89.827888,0.032158
89.930808,0.102920
90.247368,0.316560
90.324412,0.077044
90.409022,0.084610
90.528120,0.119098
90.979031,0.450911
91.797862,0.818831
92.660937,0.863075
92.703923,0.042986
93.594088,0.890165
94.157825,0.563737
95.400199,1.242374
96.375166,0.974967
97.787607,1.412441
97.929493,0.141886
98.000512,0.071019
98.132733,0.132221
98.691550,0.558817
101.031109,2.339559
101.899749,0.868640
103.121566,1.221817
103.371316,0.249750
104.818596,1.447279
104.995934,0.177339
106.132040,1.136106
106.325076,0.193036
106.594315,0.269239
106.689814,0.095499
107.010521,0.320707
107.126956,0.116435
107.942034,0.815079
108.207094,0.265060
108.955340,0.748246
109.516859,0.561519
109.600384,0.083525
109.879550,0.279166
110.366724,0.487174
110.891534,0.524810
112.994193,2.102659
113.671988,0.677795
113.869407,0.197419
114.462084,0.592677
115.649093,1.187008
116.417429,0.768336
116.667586,0.250158
117.210148,0.542562
117.722078,0.511930
118.163984,0.441906
119.624631,1.460647
119.930953,0.306323
121.634148,1.703194
121.793245,0.159097
123.349279,1.556034
123.519415,0.170135
123.869050,0.349636
124.434024,0.564974
124.906789,0.472765
126.531028,1.624239
126.613657,0.082629
127.123059,0.509401
127.535667,0.412609
127.934762,0.399094
128.113878,0.179116
128.874201,0.760323
128.880693,0.006493
130.173010,1.292317
130.779845,0.606834
132.004442,1.224598
132.268562,0.264120
132.520002,0.251440
132.754749,0.234747
132.955104,0.200355
133.261000,0.305896
135.303871,2.042871
135.877636,0.573765
137.292041,1.414405
137.400058,0.108017
138.166308,0.766250
138.251870,0.085562
138.312407,0.060537
138.449333,0.136926
138.802454,0.353122
139.023328,0.220874
139.686138,0.662810
139.722576,0.036439
139.828072,0.105496
140.465558,0.637486
141.141478,0.675920
142.693259,1.551781
142.779775,0.086516
142.888310,0.108535
143.791675,0.903365
144.006197,0.214522
144.278862,0.272665
144.500315,0.221453
145.427858,0.927543
145.472825,0.044967
146.232062,0.759237
146.797699,0.565637
147.118777,0.321078
147.578884,0.460108
148.214205,0.635320
149.082109,0.867905
149.145837,0.063728
149.213683,0.067846
149.282062,0.068379
149.894797,0.612735
150.869055,0.974257
150.949922,0.080867
151.208845,0.258924
151.355735,0.146890
151.393866,0.038131
151.743411,0.349545
153.787933,2.044522
154.060529,0.272596
154.622958,0.562429
155.041903,0.418945
155.588500,0.546598
155.995752,0.407252
157.039234,1.043482
157.661526,0.622292
157.678635,0.017109
158.177119,0.498484
158.211499,0.034380
158.371310,0.159811
159.518841,1.147532
159.714228,0.195386
160.075989,0.361761
160.626365,0.550376
162.207477,1.581112
162.732557,0.525080
162.902731,0.170174
163.146800,0.244069
163.788178,0.641378
164.211115,0.422937
164.521022,0.309907
164.595588,0.074566
164.961645,0.366057
165.407730,0.446085
165.555706,0.147976
166.602146,1.046440
167.198521,0.596375
167.677432,0.478912
168.372256,0.694823
168.390420,0.018164
169.284233,0.893813
170.246250,0.962017
170.582667,0.336417
171.120105,0.537438
171.669120,0.549015
172.681084,1.011964
173.137768,0.456685
173.705686,0.567917
174.573829,0.868144
174.941822,0.367992
175.633538,0.691717
177.012270,1.378732
177.198657,0.186387
177.690608,0.491951
177.724625,0.034017
178.098605,0.373980
178.506761,0.408156
179.954735,1.447973
180.746337,0.791602
180.898772,0.152435
182.432690,1.533917
182.907866,0.475177
184.196018,1.288152
185.497603,1.301584
186.758105,1.260503
187.337052,0.578947
187.686773,0.349721
188.081848,0.395075
189.400737,1.318889
190.020311,0.619574
190.038158,0.017847
190.088632,0.050473
191.130831,1.042200
191.255267,0.124436
191.322735,0.067468
191.503642,0.180907
191.641726,0.138085
193.120005,1.478279
193.631035,0.511029
193.855894,0.224860
194.794380,0.938485
194.937784,0.143405
195.576885,0.639101
196.165638,0.588753
196.205307,0.039668
196.275985,0.070679
196.578013,0.302028
196.912789,0.334776
197.450195,0.537406
197.534325,0.084130
198.150808,0.616483
199.020943,0.870135
199.021612,0.000669
199.224278,0.202666
199.414806,0.190529
200.036411,0.621605
200.047089,0.010678
200.681454,0.634365
201.513034,0.831579
202.130583,0.617549
203.184617,1.054034
203.747561,0.562944
203.775353,0.027792
204.149116,0.373763
204.156392,0.007276
205.043712,0.887321
206.001312,0.957600
206.488918,0.487606
206.582583,0.093665
207.432373,0.849791
207.434098,0.001725
208.020048,0.585950
209.168892,1.148843
209.997740,0.828848
210.235213,0.237472
210.394010,0.158797
211.394690,1.000680
211.867944,0.473254
212.474801,0.606857
212.700242,0.225442
213.594903,0.894660
214.127490,0.532587
214.268657,0.141168
214.349083,0.080425
215.459598,1.110515
215.548523,0.088925
215.805353,0.256831
215.990478,0.185125
216.587332,0.596854
216.656489,0.069157
217.031095,0.374606
217.842906,0.811812
218.272964,0.430058
218.372049,0.099085
218.833501,0.461451
219.557262,0.723762
220.597333,1.040070
220.900175,0.302842
221.633727,0.733552
221.969239,0.335512
222.603082,0.633843
222.747030,0.143948
223.832431,1.085401
223.948621,0.116190
224.703930,0.755309
224.848545,0.144615
225.208436,0.359891
225.539129,0.330693
226.366685,0.827556
226.729924,0.363239
227.362049,0.632125
227.399853,0.037804
227.474440,0.074587
227.602870,0.128430
227.666339,0.063469
229.458405,1.792066
229.785331,0.326926
230.453684,0.668353
230.661027,0.207343
230.958082,0.297055
231.093917,0.135835
232.210869,1.116952
232.941770,0.730900
233.112530,0.170760
233.292606,0.180076
233.509409,0.216803
234.086196,0.576788
234.541758,0.455562
235.174340,0.632582
235.314222,0.139882
236.023209,0.708987
236.327203,0.303994
236.776595,0.449391
238.311149,1.534554
238.549675,0.238526
238.564522,0.014848
239.859861,1.295339
240.924969,1.065108
240.982520,0.057551
241.567176,0.584656
243.229834,1.662658
243.920863,0.691029
243.990875,0.070012
244.629753,0.638878
244.634448,0.004694
245.340124,0.705676
245.376816,0.036693
245.511694,0.134878
245.635970,0.124276
245.787752,0.151782
245.924572,0.136820
246.402849,0.478277
246.916319,0.513470
246.987054,0.070734
247.315413,0.328360
248.811768,1.496355
249.681291,0.869523
250.971432,1.290141
251.572999,0.601567
252.040523,0.467524
252.068679,0.028156
252.090723,0.022045
252.236318,0.145595
252.737274,0.500956
252.858289,0.121015
253.178648,0.320359
253.526215,0.347567
253.606795,0.080580
254.919423,1.312628
255.686025,0.766601
257.661358,1.975333
258.890245,1.228887
259.257063,0.366817
260.040360,0.783298
260.316523,0.276163
260.688803,0.372280
260.735426,0.046623
261.902129,1.166703
263.624844,1.722714
264.304891,0.680048
264.485689,0.180798
266.060951,1.575262
266.553584,0.492633
267.689416,1.135832
267.729290,0.039874
268.364999,0.635709
268.595142,0.230143
268.900562,0.305420
269.485815,0.585253
271.504468,2.018653
272.434045,0.929577
272.792758,0.358714
273.333564,0.540806
273.382993,0.049429
274.795467,1.412474
275.021935,0.226467
275.168462,0.146527
275.862243,0.693781
276.194215,0.331972
276.504352,0.310137
277.585955,1.081603
277.799518,0.213563
277.925473,0.125955
278.634851,0.709378
278.945348,0.310497
279.115573,0.170225
279.244810,0.129237
279.931243,0.686433
280.490763,0.559519
281.570802,1.080040
281.747891,0.177088
283.429098,1.681207
283.540567,0.111470
283.911904,0.371337
284.181949,0.270044
284.643316,0.461367
284.939737,0.296421
285.795594,0.855857
286.272414,0.476821
287.398506,1.126092
288.020965,0.622459
288.329742,0.308776
289.377839,1.048097
289.571182,0.193343
290.927700,1.356519
291.074608,0.146908
291.458567,0.383958
291.661117,0.202550
292.021540,0.360424
292.123182,0.101642
292.598843,0.475661
292.680263,0.081419
292.691564,0.011302
293.317769,0.626205
293.320389,0.002620
294.248220,0.927831
294.557050,0.308830
294.662162,0.105111
294.820022,0.157860
295.908221,1.088199
295.936720,0.028499
296.382215,0.445495
296.721242,0.339027
296.738134,0.016893
296.771728,0.033594
297.804896,1.033168
298.434214,0.629319
298.716927,0.282713
299.028982,0.312054
299.118112,0.089130
301.587934,2.469823
301.605162,0.017228
302.609890,1.004728
302.724123,0.114233
303.844163,1.120040
303.846126,0.001963
303.903320,0.057194
304.871173,0.967853
305.012685,0.141513
306.081430,1.068745
306.440894,0.359463
306.780743,0.339849
306.875452,0.094708
307.315867,0.440415
307.408519,0.092653
308.974082,1.565563
309.227439,0.253357
310.053341,0.825902
310.150054,0.096714
311.237099,1.087045
311.667400,0.430301
311.827716,0.160316
312.427607,0.599891
312.482061,0.054454
312.519210,0.037149
312.847325,0.328115
312.967451,0.120126
313.983596,1.016145
315.119519,1.135923
315.182760,0.063241
315.808158,0.625398
316.179126,0.370968
316.194096,0.014970
316.426871,0.232774
316.926344,0.499474
317.291292,0.364947
317.895120,0.603829
318.676773,0.781653
318.985266,0.308492
319.048789,0.063523
319.826031,0.777242
319.946213,0.120183
320.199938,0.253725
321.162245,0.962307
321.323193,0.160948
322.466926,1.143733
322.683577,0.216651
323.310487,0.626910
323.353406,0.042919
323.462849,0.109443
323.820055,0.357206
323.978180,0.158125
324.222914,0.244734
326.878596,2.655682
327.113865,0.235268
327.696334,0.582470
327.961085,0.264751
328.234792,0.273707
328.549795,0.315003
328.630145,0.080350
329.035304,0.405160
329.381452,0.346147
329.444755,0.063303
330.582952,1.138197
331.031475,0.448523
331.694002,0.662528
331.732908,0.038905
331.811530,0.078622
331.861543,0.050013
332.204605,0.343062
332.952706,0.748100
333.491183,0.538477
334.243614,0.752431
334.292679,0.049065
334.355829,0.063151
334.614393,0.258563
334.653224,0.038831
335.335241,0.682018
335.548548,0.213306
335.589550,0.041002
335.751024,0.161474
335.845192,0.094168
335.926097,0.080906
336.081203,0.155106
336.177838,0.096635
336.240422,0.062584
336.414347,0.173925
337.334321,0.919974
337.746798,0.412476
338.222773,0.475976
338.444464,0.221691
338.779322,0.334857
340.248542,1.469220
340.310726,0.062184
342.068880,1.758154
343.124644,1.055763
343.932945,0.808301
346.335625,2.402681
346.913754,0.578129
347.763007,0.849252
347.885844,0.122837
348.962412,1.076568
350.243926,1.281515
350.474091,0.230164
351.001700,0.527610
351.688951,0.687251
351.873169,0.184218
352.363778,0.490609
353.697625,1.333847
354.346891,0.649266
355.520258,1.173367
355.595990,0.075731
355.699652,0.103662
355.779199,0.079547
356.242283,0.463085
357.015106,0.772823
357.349807,0.334701
358.082509,0.732702
359.120874,1.038365
359.631572,0.510698
360.749012,1.117440
361.581346,0.832334
361.678337,0.096991
363.093406,1.415069
364.665884,1.572478
364.954943,0.289059
365.534599,0.579657
366.085072,0.550473
366.367231,0.282158
366.803698,0.436467
368.267131,1.463433
369.188500,0.921369
370.374684,1.186184
370.382068,0.007384
370.596726,0.214658
370.640995,0.044269
371.283702,0.642707
372.070305,0.786604
373.950089,1.879783
374.148013,0.197924
375.250264,1.102251
375.375650,0.125386
375.607826,0.232176
375.864648,0.256822
376.704989,0.840341
376.900785,0.195796
377.145587,0.244802
377.300971,0.155384
377.757905,0.456934
377.937895,0.179990
378.012921,0.075026
379.248045,1.235124
379.787428,0.539383
380.275432,0.488004
381.601578,1.326146
381.690989,0.089411
382.228005,0.537016
382.316744,0.088739
382.645453,0.328709
383.138063,0.492610
384.213679,1.075616
385.269508,1.055829
385.417693,0.148185
385.959770,0.542077
386.220152,0.260382
386.483251,0.263099
386.821567,0.338315
386.859227,0.037661
388.003404,1.144177
388.203126,0.199722
390.724003,2.520877
391.280551,0.556547
394.076406,2.795856
394.595082,0.518675
394.833940,0.238858
395.022425,0.188486
396.334240,1.311815
396.578268,0.244028
397.616475,1.038207
398.178670,0.562196
398.536486,0.357816
399.136409,0.599923
399.237213,0.100804
399.416052,0.178840
399.664828,0.248775
399.752375,0.087547
399.936167,0.183792
400.049697,0.113530
400.197048,0.147350
400.348043,0.150995
400.704628,0.356586
401.256596,0.551968
401.498486,0.241890
401.778430,0.279944
402.363147,0.584718
403.641746,1.278599
404.148847,0.507101
405.154701,1.005854
405.168521,0.013819
405.529521,0.361000
405.745824,0.216303
405.763748,0.017923
406.196861,0.433113
406.272264,0.075403
407.311789,1.039525
407.823667,0.511878
408.015438,0.191771
408.309495,0.294057
409.488642,1.179147
409.878163,0.389521
410.033569,0.155406
410.374534,0.340966
410.414771,0.040236
410.468772,0.054002
410.811076,0.342303
410.892781,0.081706
412.371452,1.478670
413.727225,1.355773
414.123191,0.395966
414.198045,0.074854
414.627422,0.429377
414.698389,0.070967
414.927687,0.229298
415.614665,0.686978
416.612055,0.997390
416.813338,0.201283
418.115362,1.302024
418.471333,0.355971
419.061240,0.589907
419.349143,0.287903
419.670461,0.321319
419.706394,0.035933
420.002180,0.295786
420.302732,0.300553
420.686795,0.384063
421.079125,0.392329
421.350941,0.271816
421.608292,0.257351
421.759909,0.151617
421.778832,0.018923
422.104932,0.326100
422.946101,0.841169
423.163407,0.217306
424.608908,1.445500
425.677657,1.068749
426.872937,1.195281
427.340394,0.467457
428.217420,0.877026
428.658052,0.440632
428.875346,0.217294
429.048601,0.173255
429.235444,0.186843
429.576049,0.340605
429.959359,0.383310
430.419065,0.459706
431.842763,1.423698
432.039508,0.196745
